date,home_team,away_team,home_score,away_score
2015-11-08,Memphis,Navy,20,45
2015-11-08,Texas A&M,Auburn,10,26
2015-11-08,Washington,Utah,23,34
2015-11-08,East Carolina,South Florida,17,22
2015-11-08,Alabama,LSU,30,16
2015-11-08,Texas,Kansas,59,20
2015-11-08,Ohio State,Minnesota,28,14
2015-11-08,USC,Arizona,38,30
2015-11-08,Oregon,California,44,28
2015-11-11,Central Michigan,Toledo,23,28
2015-11-11,Ohio,Kent State,27,0
2015-11-12,Buffalo,Northern Illinois,30,41
2015-11-12,Western Michigan,Bowling Green,27,41
2015-11-13,South Alabama,Louisiana,32,25
2015-11-13,Georgia Tech,Virginia Tech,21,23
2015-11-14,Colorado,USC,24,27
2015-11-14,Auburn,Georgia,13,20
2015-11-14,Tennessee,North Texas,24,0
2015-11-14,Florida Atlantic,Middle Tennessee,17,24
2015-11-14,Northwestern,Purdue,21,14
2015-11-14,TCU,Kansas,23,17
2015-11-14,West Virginia,Texas,38,20
2015-11-14,Duke,Pittsburgh,13,31
2015-11-14,Army,Tulane,31,34
2015-11-14,Illinois,Ohio State,3,28
2015-11-14,Miami (OH),Akron,28,37
2015-11-14,Michigan State,Maryland,24,7
2015-11-14,South Carolina,Florida,14,24
2015-11-14,Old Dominion,UTEP,31,21
2015-11-14,Louisville,Virginia,38,31
2015-11-14,Florida State,NC State,34,17
2015-11-14,Charlotte,UTSA,27,30
2015-11-14,Air Force,Utah State,35,28
2015-11-14,Eastern Michigan,Massachusetts,17,28
2015-11-14,UL Monroe,Arkansas State,21,59
2015-11-14,Arizona State,Washington,27,17
2015-11-14,Marshall,Florida International,52,0
2015-11-14,Rice,Southern Miss,10,65
2015-11-14,Troy,Georgia Southern,10,45
2015-11-14,Texas Tech,Kansas State,59,44
2015-11-14,North Carolina,Miami,59,21
2015-11-14,Syracuse,Clemson,27,37
2015-11-14,Mississippi State,Alabama,6,31
2015-11-14,Notre Dame,Wake Forest,28,7
2015-11-14,Rutgers,Nebraska,14,31
2015-11-14,Navy,SMU,55,14
2015-11-14,Indiana,Michigan,41,48
2015-11-14,Iowa State,Oklahoma State,31,35
2015-11-14,Nevada,San José State,37,34
2015-11-14,Vanderbilt,Kentucky,21,17
2015-11-14,Texas State,Georgia State,19,41
2015-11-14,Idaho,App State,20,47
2015-11-15,Houston,Memphis,35,34
2015-11-15,Colorado State,UNLV,49,35
2015-11-15,Texas A&M,Western Carolina,41,17
2015-11-15,South Florida,Temple,44,23
2015-11-15,LSU,Arkansas,14,31
2015-11-15,Stanford,Oregon,36,38
2015-11-15,Missouri,BYU,20,16
2015-11-15,Cincinnati,Tulsa,49,38
2015-11-15,Baylor,Oklahoma,34,44
2015-11-15,Iowa,Minnesota,40,35
2015-11-15,Arizona,Utah,37,30
2015-11-15,Boise State,New Mexico,24,31
2015-11-15,California,Oregon State,54,24
2015-11-15,San Diego State,Wyoming,38,3
2015-11-15,UCLA,Washington State,27,31
2015-11-15,Hawai'i,Fresno State,14,42
2015-11-17,Bowling Green,Toledo,28,44
2015-11-18,Ohio,Ball State,48,31
2015-11-19,Kent State,Central Michigan,14,27
2015-11-19,Northern Illinois,Western Michigan,27,19
2015-11-20,UCF,East Carolina,7,44
2015-11-20,Texas State,UL Monroe,16,3
2015-11-21,South Florida,Cincinnati,65,27
2015-11-21,Boise State,Air Force,30,37
2015-11-21,Middle Tennessee,North Texas,41,7
2015-11-21,Kansas State,Iowa State,38,35
2015-11-21,Maryland,Indiana,28,47
2015-11-21,South Carolina,The Citadel,22,23
2015-11-21,Minnesota,Illinois,32,23
2015-11-21,Iowa,Purdue,40,20
2015-11-21,Florida,Florida Atlantic,20,14
2015-11-21,Penn State,Michigan,16,28
2015-11-21,Virginia Tech,North Carolina,27,30
2015-11-21,Temple,Memphis,31,12
2015-11-21,Army,Rutgers,21,31
2015-11-21,Kansas,West Virginia,0,49
2015-11-21,NC State,Syracuse,42,29
2015-11-21,Miami,Georgia Tech,38,21
2015-11-21,Massachusetts,Miami (OH),13,20
2015-11-21,Georgia State,South Alabama,24,10
2015-11-21,Florida International,Western Kentucky,7,63
2015-11-21,BYU,Fresno State,52,10
2015-11-21,Florida State,Chattanooga,52,13
2015-11-21,Virginia,Duke,42,34
2015-11-21,Arizona State,Arizona,52,37
2015-11-21,Akron,Buffalo,42,21
2015-11-21,Oregon,USC,48,28
2015-11-21,Ohio State,Michigan State,14,17
2015-11-21,Clemson,Wake Forest,33,13
2015-11-21,Utah State,Nevada,31,27
2015-11-21,Southern Miss,Old Dominion,56,31
2015-11-21,Wisconsin,Northwestern,7,13
2015-11-21,Ole Miss,LSU,38,17
2015-11-21,UConn,Houston,20,17
2015-11-21,UTEP,Louisiana Tech,15,17
2015-11-21,Utah,UCLA,9,17
2015-11-21,Pittsburgh,Louisville,45,34
2015-11-21,Auburn,Idaho,56,34
2015-11-21,Alabama,Charleston Southern,56,6
2015-11-21,Louisiana,New Mexico State,34,37
2015-11-21,New Mexico,Colorado State,21,28
2015-11-21,Oregon State,Washington,7,52
2015-11-22,Georgia,Georgia Southern,23,17
2015-11-22,Tulsa,Navy,21,44
2015-11-22,Arkansas,Mississippi State,50,51
2015-11-22,UTSA,Rice,34,24
2015-11-22,Missouri,Tennessee,8,19
2015-11-22,Kentucky,Charlotte,58,10
2015-11-22,Vanderbilt,Texas A&M,0,25
2015-11-22,Oklahoma State,Baylor,35,45
2015-11-22,Notre Dame,Boston College,19,16
2015-11-22,SMU,Tulane,49,21
2015-11-22,Oklahoma,TCU,30,29
2015-11-22,Stanford,California,35,22
2015-11-22,UNLV,San Diego State,14,52
2015-11-22,Washington State,Colorado,27,3
2015-11-22,Hawai'i,San José State,23,42
2015-11-25,Ball State,Bowling Green,10,48
2015-11-25,Northern Illinois,Ohio,21,26
2015-11-27,UCF,South Florida,3,44
2015-11-27,Texas,Texas Tech,45,48
2015-11-27,Pittsburgh,Miami,24,29
2015-11-27,Akron,Kent State,20,0
2015-11-27,Houston,Navy,52,31
2015-11-27,Western Kentucky,Marshall,49,28
2015-11-27,Toledo,Western Michigan,30,35
2015-11-27,Central Michigan,Eastern Michigan,35,28
2015-11-27,Georgia State,Troy,31,21
2015-11-27,Arkansas,Missouri,28,3
2015-11-27,Nebraska,Iowa,20,28
2015-11-27,Washington,Washington State,45,10
2015-11-27,San José State,Boise State,23,40
2015-11-27,Oregon,Oregon State,52,42
2015-11-27,Buffalo,Massachusetts,26,31
2015-11-28,TCU,Baylor,28,21
2015-11-28,Tulane,Tulsa,34,45
2015-11-28,Louisiana Tech,Southern Miss,24,58
2015-11-28,South Carolina,Clemson,32,37
2015-11-28,Old Dominion,Florida Atlantic,31,33
2015-11-28,Georgia Tech,Georgia,7,13
2015-11-28,Michigan,Ohio State,13,42
2015-11-28,Kentucky,Louisville,24,38
2015-11-28,Memphis,SMU,63,0
2015-11-28,Purdue,Indiana,36,54
2015-11-28,Rutgers,Maryland,41,46
2015-11-28,Virginia,Virginia Tech,20,23
2015-11-28,West Virginia,Iowa State,30,6
2015-11-28,East Carolina,Cincinnati,16,19
2015-11-28,Syracuse,Boston College,20,17
2015-11-28,Wake Forest,Duke,21,27
2015-11-28,Wyoming,UNLV,35,28
2015-11-28,Georgia Southern,South Alabama,55,17
2015-11-28,App State,Louisiana,28,7
2015-11-28,UTSA,Middle Tennessee,7,42
2015-11-28,Utah,Colorado,20,14
2015-11-28,Minnesota,Wisconsin,21,31
2015-11-28,Auburn,Alabama,13,29
2015-11-28,USC,UCLA,40,21
2015-11-28,North Texas,UTEP,17,20
2015-11-28,NC State,North Carolina,34,45
2015-11-28,Illinois,Northwestern,14,24
2015-11-28,Utah State,BYU,28,51
2015-11-28,Rice,Charlotte,27,7
2015-11-28,Michigan State,Penn State,55,16
2015-11-28,Kansas,Kansas State,14,45
2015-11-28,New Mexico State,Arkansas State,28,52
2015-11-28,Tennessee,Vanderbilt,53,28
2015-11-28,Idaho,Texas State,38,31
2015-11-29,Temple,UConn,27,3
2015-11-29,Mississippi State,Ole Miss,27,38
2015-11-29,Stanford,Notre Dame,38,36
2015-11-29,Florida,Florida State,2,27
2015-11-29,LSU,Texas A&M,19,7
2015-11-29,Oklahoma State,Oklahoma,23,58
2015-11-29,Fresno State,Colorado State,31,34
2015-11-29,California,Arizona State,48,46
2015-11-29,New Mexico,Air Force,47,35
2015-11-29,San Diego State,Nevada,31,14
2015-11-29,Hawai'i,UL Monroe,28,26
2015-12-05,Northern Illinois,Bowling Green,14,34
2015-12-05,Baylor,Texas,17,23
2015-12-05,Western Kentucky,Southern Miss,45,28
2015-12-05,Houston,Temple,24,13
2015-12-05,Georgia Southern,Georgia State,7,34
2015-12-05,Arkansas State,Texas State,55,17
2015-12-05,UL Monroe,New Mexico State,42,35
2015-12-05,Alabama,Florida,29,15
2015-12-05,Kansas State,West Virginia,24,23
2015-12-05,Louisiana,Troy,17,41
2015-12-06,South Alabama,App State,27,34
2015-12-06,San Diego State,Air Force,27,24
2015-12-06,Stanford,USC,41,22
2015-12-06,Iowa,Michigan State,13,16
2015-12-06,Clemson,North Carolina,45,37
2015-12-12,Navy,Army,21,17
2015-12-19,New Mexico,Arizona,37,45
2015-12-19,Utah,BYU,35,28
2015-12-19,App State,Ohio,31,29
2015-12-20,Georgia State,San José State,16,27
2015-12-20,Louisiana Tech,Arkansas State,47,28
2015-12-21,South Florida,Western Kentucky,35,45
2015-12-22,Utah State,Akron,21,23
2015-12-23,Toledo,Temple,32,17
2015-12-23,Northern Illinois,Boise State,7,55
2015-12-24,Bowling Green,Georgia Southern,27,58
2015-12-24,Western Michigan,Middle Tennessee,45,31
2015-12-25,Cincinnati,San Diego State,7,42
2015-12-26,Marshall,UConn,16,10
2015-12-26,Washington State,Miami,20,14
2015-12-26,Southern Miss,Washington,31,44
2015-12-26,Duke,Indiana,44,41
2015-12-26,Virginia Tech,Tulsa,55,52
2015-12-27,Nebraska,UCLA,37,29
2015-12-28,Navy,Pittsburgh,44,28
2015-12-28,Minnesota,Central Michigan,21,14
2015-12-29,Air Force,California,36,55
2015-12-29,Baylor,North Carolina,49,38
2015-12-30,Colorado State,Nevada,23,28
2015-12-30,Texas Tech,LSU,27,56
2015-12-30,Memphis,Auburn,10,31
2015-12-30,Mississippi State,NC State,51,28
2015-12-31,Louisville,Texas A&M,27,21
2015-12-31,Wisconsin,USC,23,21
2015-12-31,Florida State,Houston,24,38
2015-12-31,Clemson,Oklahoma,37,17
2016-01-01,Alabama,Michigan State,38,0
2016-01-01,Tennessee,Northwestern,45,6
2016-01-01,Ohio State,Notre Dame,44,28
2016-01-01,Florida,Michigan,7,41
2016-01-01,Iowa,Stanford,16,45
2016-01-02,Ole Miss,Oklahoma State,48,20
2016-01-02,Georgia,Penn State,24,17
2016-01-02,Arkansas,Kansas State,45,23
2016-01-02,TCU,Oregon,47,41
2016-01-03,Arizona State,West Virginia,42,43
2016-01-12,Clemson,Alabama,40,45
