date,home_team,away_team,home_score,away_score
2016-11-05,Penn State,Iowa,41,14
2016-11-06,Tulsa,East Carolina,45,24
2016-11-06,Ohio State,Nebraska,62,3
2016-11-06,UTEP,Houston Christian,42,10
2016-11-06,LSU,Alabama,0,10
2016-11-06,Wyoming,Utah State,52,28
2016-11-06,New Mexico,Nevada,35,26
2016-11-06,California,Washington,27,66
2016-11-09,Ball State,Eastern Michigan,41,48
2016-11-09,Kent State,Western Michigan,21,37
2016-11-10,Akron,Bowling Green,28,38
2016-11-10,Northern Illinois,Toledo,24,31
2016-11-11,Georgia Southern,Louisiana,26,33
2016-11-11,Duke,North Carolina,28,27
2016-11-11,Arizona State,Utah,26,49
2016-11-12,Florida State,Boston College,45,7
2016-11-12,Michigan State,Rutgers,49,0
2016-11-12,Kansas,Iowa State,24,31
2016-11-12,Indiana,Penn State,31,45
2016-11-12,Texas,West Virginia,20,24
2016-11-12,Navy,Tulsa,42,40
2016-11-12,East Carolina,SMU,31,55
2016-11-12,Oklahoma,Baylor,45,24
2016-11-12,Florida,South Carolina,20,7
2016-11-12,Purdue,Northwestern,17,45
2016-11-12,Tennessee,Kentucky,49,36
2016-11-12,UCF,Cincinnati,24,3
2016-11-12,Alabama,Mississippi State,51,3
2016-11-12,Syracuse,NC State,20,35
2016-11-12,Buffalo,Miami (OH),24,35
2016-11-12,Virginia,Miami,14,34
2016-11-12,Charlotte,Rice,21,22
2016-11-12,Georgia State,UL Monroe,23,37
2016-11-12,Arkansas State,New Mexico State,41,22
2016-11-12,BYU,Southern Utah,37,7
2016-11-12,Clemson,Pittsburgh,42,43
2016-11-12,Georgia,Auburn,13,7
2016-11-12,Notre Dame,Army,44,6
2016-11-12,Maryland,Ohio State,3,62
2016-11-12,Western Kentucky,North Texas,45,7
2016-11-12,Oklahoma State,Texas Tech,45,44
2016-11-12,UNLV,Wyoming,69,66
2016-11-12,Houston,Tulane,30,18
2016-11-12,Missouri,Vanderbilt,26,17
2016-11-12,Wisconsin,Illinois,48,3
2016-11-12,Troy,App State,28,24
2016-11-12,Old Dominion,Southern Miss,51,35
2016-11-12,Virginia Tech,Georgia Tech,20,30
2016-11-12,Louisiana Tech,UTSA,63,35
2016-11-12,Texas State,Idaho,14,47
2016-11-12,Oregon,Stanford,27,52
2016-11-12,Florida Atlantic,UTEP,35,31
2016-11-13,Marshall,Middle Tennessee,42,17
2016-11-13,Louisville,Wake Forest,44,12
2016-11-13,Arkansas,LSU,10,38
2016-11-13,Memphis,South Florida,42,49
2016-11-13,Hawai'i,Boise State,16,52
2016-11-13,Texas A&M,Ole Miss,28,29
2016-11-13,Washington,USC,13,26
2016-11-13,Nebraska,Minnesota,24,17
2016-11-13,Iowa,Michigan,14,13
2016-11-13,UCLA,Oregon State,38,24
2016-11-13,Arizona,Colorado,24,49
2016-11-13,Utah State,New Mexico,21,24
2016-11-13,Air Force,Colorado State,49,46
2016-11-13,Nevada,San Diego State,16,46
2016-11-13,Washington State,California,56,21
2016-11-16,Central Michigan,Ohio,27,20
2016-11-16,Bowling Green,Kent State,42,7
2016-11-17,Toledo,Ball State,37,19
2016-11-17,Eastern Michigan,Northern Illinois,24,31
2016-11-18,Houston,Louisville,36,10
2016-11-18,Troy,Arkansas State,3,35
2016-11-19,Cincinnati,Memphis,7,34
2016-11-19,Boise State,UNLV,42,25
2016-11-19,Georgia,Louisiana,35,21
2016-11-19,Texas A&M,UTSA,23,10
2016-11-19,Army,Morgan State,60,3
2016-11-19,Illinois,Iowa,0,28
2016-11-19,Purdue,Wisconsin,20,49
2016-11-19,Michigan State,Ohio State,16,17
2016-11-19,TCU,Oklahoma State,6,31
2016-11-19,Nebraska,Maryland,28,7
2016-11-19,Baylor,Kansas State,21,42
2016-11-19,Rice,UTEP,44,24
2016-11-19,NC State,Miami,13,27
2016-11-19,Georgia Tech,Virginia,31,17
2016-11-19,LSU,Florida,10,16
2016-11-19,Boston College,UConn,30,0
2016-11-19,BYU,Massachusetts,51,9
2016-11-19,Georgia State,Georgia Southern,30,24
2016-11-19,Utah,Oregon,28,30
2016-11-19,Charlotte,Middle Tennessee,31,38
2016-11-19,App State,UL Monroe,42,17
2016-11-19,Pittsburgh,Duke,56,14
2016-11-19,Tulane,Temple,0,31
2016-11-19,Iowa State,Texas Tech,66,10
2016-11-19,Notre Dame,Virginia Tech,31,34
2016-11-19,Wyoming,San Diego State,34,33
2016-11-19,Kansas,Texas,24,21
2016-11-19,Syracuse,Florida State,14,45
2016-11-19,Michigan,Indiana,20,10
2016-11-19,Colorado,Washington State,38,24
2016-11-19,Minnesota,Northwestern,29,12
2016-11-19,Tennessee,Missouri,63,37
2016-11-19,Western Michigan,Buffalo,38,0
2016-11-19,North Carolina,The Citadel,41,7
2016-11-19,South Carolina,Western Carolina,44,31
2016-11-19,East Carolina,Navy,31,66
2016-11-19,Nevada,Utah State,38,37
2016-11-19,Kentucky,Austin Peay,49,13
2016-11-19,New Mexico State,Texas State,50,10
2016-11-19,North Texas,Southern Miss,29,23
2016-11-19,California,Stanford,31,45
2016-11-19,Florida Atlantic,Old Dominion,24,42
2016-11-20,Florida International,Marshall,31,14
2016-11-20,Fresno State,Hawai'i,13,14
2016-11-20,Mississippi State,Arkansas,42,58
2016-11-20,SMU,South Florida,27,35
2016-11-20,Wake Forest,Clemson,13,35
2016-11-20,South Alabama,Presbyterian,31,7
2016-11-20,Alabama,Chattanooga,31,3
2016-11-20,Auburn,Alabama A&M,55,0
2016-11-20,Washington,Arizona State,44,18
2016-11-20,West Virginia,Oklahoma,28,56
2016-11-20,Rutgers,Penn State,0,39
2016-11-20,UCF,Tulsa,20,35
2016-11-20,Vanderbilt,Ole Miss,38,17
2016-11-20,Colorado State,New Mexico,49,31
2016-11-20,Oregon State,Arizona,42,17
2016-11-20,UCLA,USC,14,36
2016-11-20,San José State,Air Force,38,41
2016-11-23,Miami (OH),Ball State,21,20
2016-11-23,Eastern Michigan,Central Michigan,26,21
2016-11-23,Ohio,Akron,9,3
2016-11-25,Texas A&M,LSU,39,54
2016-11-25,Kent State,Northern Illinois,21,31
2016-11-25,Memphis,Houston,48,44
2016-11-25,North Carolina,NC State,21,28
2016-11-25,Bowling Green,Buffalo,27,19
2016-11-25,Missouri,Arkansas,28,24
2016-11-25,Texas,TCU,9,31
2016-11-25,Washington State,Washington,17,45
2016-11-25,Air Force,Boise State,27,20
2016-11-25,Iowa,Nebraska,40,10
2016-11-25,Southern Miss,Louisiana Tech,39,24
2016-11-25,Western Michigan,Toledo,55,35
2016-11-25,Texas Tech,Baylor,54,35
2016-11-26,Tulsa,Cincinnati,40,37
2016-11-26,Arizona,Arizona State,56,35
2016-11-26,South Florida,UCF,48,31
2016-11-26,Maryland,Rutgers,31,13
2016-11-26,Ohio State,Michigan,30,27
2016-11-26,Louisiana,Arkansas State,24,19
2016-11-26,Georgia,Georgia Tech,27,28
2016-11-26,Louisville,Kentucky,38,41
2016-11-26,Kansas State,Kansas,34,19
2016-11-26,Indiana,Purdue,26,24
2016-11-26,Northwestern,Illinois,42,21
2016-11-26,Virginia Tech,Virginia,52,10
2016-11-26,Pittsburgh,Syracuse,76,61
2016-11-26,Wake Forest,Boston College,14,17
2016-11-26,Wisconsin,Minnesota,31,17
2016-11-26,Miami,Duke,40,21
2016-11-26,Old Dominion,Florida International,42,28
2016-11-26,SMU,Navy,31,75
2016-11-26,Iowa State,West Virginia,19,49
2016-11-26,USC,Notre Dame,45,27
2016-11-26,Penn State,Michigan State,45,12
2016-11-26,Alabama,Auburn,30,12
2016-11-26,Fresno State,San José State,14,16
2016-11-26,Ole Miss,Mississippi State,20,55
2016-11-26,Idaho,South Alabama,38,31
2016-11-26,Oregon State,Oregon,34,24
2016-11-26,New Mexico State,App State,7,37
2016-11-26,UConn,Tulane,13,38
2016-11-26,UNLV,Nevada,10,45
2016-11-26,UTEP,North Texas,52,24
2016-11-26,Texas State,Troy,7,40
2016-11-26,Middle Tennessee,Florida Atlantic,77,56
2016-11-27,Marshall,Western Kentucky,6,60
2016-11-27,California,UCLA,36,10
2016-11-27,UTSA,Charlotte,33,14
2016-11-27,Temple,East Carolina,37,10
2016-11-27,Clemson,South Carolina,56,7
2016-11-27,Colorado,Utah,27,22
2016-11-27,Vanderbilt,Tennessee,45,34
2016-11-27,Florida State,Florida,31,13
2016-11-27,Stanford,Rice,41,17
2016-11-27,San Diego State,Colorado State,31,63
2016-11-27,BYU,Utah State,28,10
2016-11-27,New Mexico,Wyoming,56,35
2016-11-27,Hawai'i,Massachusetts,46,40
2016-12-03,Ohio,Western Michigan,23,29
2016-12-03,Washington,Colorado,41,10
2016-12-03,Western Kentucky,Louisiana Tech,58,44
2016-12-03,Navy,Temple,10,34
2016-12-03,Georgia Southern,Troy,28,24
2016-12-03,TCU,Kansas State,6,30
2016-12-03,Oklahoma,Oklahoma State,38,20
2016-12-03,South Alabama,New Mexico State,35,28
2016-12-03,UL Monroe,Louisiana,3,30
2016-12-03,West Virginia,Baylor,24,21
2016-12-03,Florida,Alabama,16,54
2016-12-03,Idaho,Georgia State,37,12
2016-12-04,Texas State,Arkansas State,14,36
2016-12-04,Wyoming,San Diego State,24,27
2016-12-04,Virginia Tech,Clemson,35,42
2016-12-04,Penn State,Wisconsin,38,31
2016-12-10,Army,Navy,21,17
2016-12-17,UTSA,New Mexico,20,23
2016-12-17,San Diego State,Houston,34,10
2016-12-17,Toledo,App State,28,31
2016-12-17,UCF,Arkansas State,13,31
2016-12-18,Louisiana,Southern Miss,21,28
2016-12-19,Tulsa,Central Michigan,55,10
2016-12-21,Western Kentucky,Memphis,51,31
2016-12-22,Wyoming,BYU,21,24
2016-12-23,Colorado State,Idaho,50,61
2016-12-23,Old Dominion,Eastern Michigan,24,20
2016-12-23,Navy,Louisiana Tech,45,48
2016-12-24,Troy,Ohio,28,23
2016-12-25,Middle Tennessee,Hawai'i,35,52
2016-12-26,Mississippi State,Miami (OH),17,16
2016-12-26,Boston College,Maryland,36,30
2016-12-26,Vanderbilt,NC State,17,41
2016-12-27,North Texas,Army,31,38
2016-12-27,Wake Forest,Temple,34,26
2016-12-28,Washington State,Minnesota,12,17
2016-12-28,Baylor,Boise State,31,12
2016-12-28,Northwestern,Pittsburgh,31,24
2016-12-28,Miami,West Virginia,31,14
2016-12-29,Utah,Indiana,26,24
2016-12-29,Kansas State,Texas A&M,33,28
2016-12-29,South Carolina,South Florida,39,46
2016-12-29,Virginia Tech,Arkansas,35,24
2016-12-30,Colorado,Oklahoma State,8,38
2016-12-30,TCU,Georgia,23,31
2016-12-30,North Carolina,Stanford,23,25
2016-12-30,Tennessee,Nebraska,38,24
2016-12-30,Air Force,South Alabama,45,21
2016-12-31,Florida State,Michigan,33,32
2016-12-31,Louisville,LSU,9,29
2016-12-31,Kentucky,Georgia Tech,18,33
2016-12-31,Alabama,Washington,24,7
2017-01-01,Clemson,Ohio State,31,0
2017-01-02,Iowa,Florida,3,30
2017-01-02,Wisconsin,Western Michigan,24,16
2017-01-02,Penn State,USC,49,52
2017-01-03,Oklahoma,Auburn,35,19
2017-01-10,Alabama,Clemson,31,35
