date,home_team,away_team,home_score,away_score
2019-11-09,Northwestern,Purdue,22,24
2019-11-09,Virginia,Georgia Tech,33,28
2019-11-09,Old Dominion,UTSA,23,24
2019-11-09,Texas State,South Alabama,30,28
2019-11-09,Colorado,Stanford,16,13
2019-11-09,UTEP,Charlotte,21,28
2019-11-09,Southern Miss,UAB,37,2
2019-11-09,Texas,Kansas State,27,24
2019-11-09,Cincinnati,UConn,48,3
2019-11-09,Michigan State,Illinois,34,37
2019-11-09,Alabama,LSU,41,46
2019-11-09,Arizona State,USC,26,31
2019-11-09,Virginia Tech,Wake Forest,36,17
2019-11-09,Miami,Louisville,52,27
2019-11-09,Troy,Georgia Southern,49,28
2019-11-09,Louisiana Tech,North Texas,52,17
2019-11-09,Wisconsin,Iowa,24,22
2019-11-09,Ole Miss,New Mexico State,41,3
2019-11-09,UL Monroe,Georgia State,45,31
2019-11-09,Florida Atlantic,Florida International,37,7
2019-11-10,Fresno State,Utah State,35,37
2019-11-10,Georgia,Missouri,27,0
2019-11-10,California,Washington State,33,20
2019-11-10,South Carolina,App State,15,20
2019-11-10,Kentucky,Tennessee,13,17
2019-11-10,BYU,Liberty,31,24
2019-11-10,NC State,Clemson,10,55
2019-11-10,Duke,Notre Dame,7,38
2019-11-10,Oklahoma,Iowa State,42,41
2019-11-10,Boise State,Wyoming,20,17
2019-11-10,San Diego State,Nevada,13,17
2019-11-10,Hawai'i,San José State,42,40
2019-11-12,Akron,Eastern Michigan,14,42
2019-11-12,Ohio,Western Michigan,34,37
2019-11-14,Miami (OH),Bowling Green,44,3
2019-11-14,Toledo,Northern Illinois,28,31
2019-11-15,Kent State,Buffalo,30,27
2019-11-15,Pittsburgh,North Carolina,34,27
2019-11-16,Marshall,Louisiana Tech,31,10
2019-11-16,San Diego State,Fresno State,17,7
2019-11-16,Army,VMI,47,6
2019-11-16,Michigan,Michigan State,44,10
2019-11-16,Northwestern,Massachusetts,45,6
2019-11-16,Florida State,Alabama State,49,12
2019-11-16,Temple,Tulane,29,21
2019-11-16,Nebraska,Wisconsin,21,37
2019-11-16,Texas Tech,TCU,31,33
2019-11-16,Missouri,Florida,6,23
2019-11-16,Penn State,Indiana,34,27
2019-11-16,Mississippi State,Alabama,7,38
2019-11-16,Oklahoma State,Kansas,31,13
2019-11-16,UAB,UTEP,37,10
2019-11-16,Notre Dame,Navy,52,20
2019-11-16,Texas State,Troy,27,63
2019-11-16,Arkansas State,Coastal Carolina,28,27
2019-11-16,Georgia Southern,UL Monroe,51,29
2019-11-16,BYU,Idaho State,42,10
2019-11-16,Kansas State,West Virginia,20,24
2019-11-16,Iowa State,Texas,23,21
2019-11-16,Auburn,Georgia,14,21
2019-11-16,Houston,Memphis,27,45
2019-11-16,Rutgers,Ohio State,21,56
2019-11-16,Georgia Tech,Virginia Tech,0,45
2019-11-16,Vanderbilt,Kentucky,14,38
2019-11-16,Clemson,Wake Forest,52,3
2019-11-16,Ball State,Central Michigan,44,45
2019-11-16,UNLV,Hawai'i,7,21
2019-11-16,Utah State,Wyoming,26,21
2019-11-16,Iowa,Minnesota,23,19
2019-11-16,New Mexico State,Incarnate Word,41,28
2019-11-16,Duke,Syracuse,6,49
2019-11-16,Middle Tennessee,Rice,28,31
2019-11-16,Washington State,Stanford,49,22
2019-11-16,South Alabama,Louisiana,27,37
2019-11-16,UTSA,Southern Miss,17,36
2019-11-17,Colorado State,Air Force,21,38
2019-11-17,South Florida,Cincinnati,17,20
2019-11-17,Ole Miss,LSU,37,58
2019-11-17,Oregon State,Arizona State,35,34
2019-11-17,Baylor,Oklahoma,31,34
2019-11-17,NC State,Louisville,20,34
2019-11-17,Georgia State,App State,27,56
2019-11-17,Texas A&M,South Carolina,30,6
2019-11-17,Utah,UCLA,49,3
2019-11-17,Boise State,New Mexico,42,9
2019-11-17,Oregon,Arizona,34,6
2019-11-17,California,USC,17,41
2019-11-20,Northern Illinois,Eastern Michigan,17,45
2019-11-20,Bowling Green,Ohio,24,66
2019-11-21,Buffalo,Toledo,49,30
2019-11-21,Miami (OH),Akron,20,17
2019-11-22,Georgia Tech,NC State,28,26
2019-11-23,Wyoming,Colorado State,17,7
2019-11-23,Ohio State,Penn State,28,17
2019-11-23,Kent State,Ball State,41,38
2019-11-23,Northwestern,Minnesota,22,38
2019-11-23,Rutgers,Michigan State,0,27
2019-11-23,Iowa State,Kansas,41,31
2019-11-23,Iowa,Illinois,19,10
2019-11-23,UConn,East Carolina,24,31
2019-11-23,Virginia,Liberty,55,27
2019-11-23,West Virginia,Oklahoma State,13,20
2019-11-23,Massachusetts,BYU,24,56
2019-11-23,Tulane,UCF,31,34
2019-11-23,Alabama,Western Carolina,66,3
2019-11-23,Auburn,Samford,52,0
2019-11-23,Georgia State,South Alabama,28,15
2019-11-23,New Mexico,Air Force,22,44
2019-11-23,App State,Texas State,35,13
2019-11-23,Notre Dame,Boston College,40,7
2019-11-23,Arkansas State,Georgia Southern,38,33
2019-11-23,Maryland,Nebraska,7,54
2019-11-23,USC,UCLA,52,35
2019-11-23,Indiana,Michigan,14,39
2019-11-23,Southern Miss,Western Kentucky,10,28
2019-11-23,North Carolina,Mercer,56,7
2019-11-23,UAB,Louisiana Tech,20,14
2019-11-23,Virginia Tech,Pittsburgh,28,0
2019-11-23,Charlotte,Marshall,24,13
2019-11-23,Rice,North Texas,20,14
2019-11-23,Navy,SMU,35,28
2019-11-23,Vanderbilt,East Tennessee State,38,0
2019-11-23,Baylor,Texas,24,10
2019-11-23,Georgia,Texas A&M,19,13
2019-11-23,Kentucky,UT Martin,50,7
2019-11-23,Stanford,California,20,24
2019-11-23,Wisconsin,Purdue,45,24
2019-11-23,UNLV,San José State,38,35
2019-11-23,New Mexico State,UTEP,44,35
2019-11-23,Louisville,Syracuse,56,34
2019-11-23,South Florida,Memphis,10,49
2019-11-23,Middle Tennessee,Old Dominion,38,17
2019-11-23,UL Monroe,Coastal Carolina,45,42
2019-11-23,Louisiana,Troy,53,3
2019-11-23,UTSA,Florida Atlantic,26,40
2019-11-24,Florida International,Miami,30,24
2019-11-24,Cincinnati,Temple,15,13
2019-11-24,LSU,Arkansas,56,20
2019-11-24,Texas Tech,Kansas State,27,30
2019-11-24,Wake Forest,Duke,39,27
2019-11-24,Missouri,Tennessee,20,24
2019-11-24,Mississippi State,Abilene Christian,45,7
2019-11-24,Arizona State,Oregon,31,28
2019-11-24,Tulsa,Houston,14,24
2019-11-24,Oklahoma,TCU,28,24
2019-11-24,Washington State,Oregon State,54,53
2019-11-24,Arizona,Utah,7,35
2019-11-24,Colorado,Washington,20,14
2019-11-24,Utah State,Boise State,21,56
2019-11-24,Fresno State,Nevada,28,35
2019-11-24,Hawai'i,San Diego State,14,11
2019-11-26,Akron,Ohio,3,52
2019-11-27,Northern Illinois,Western Michigan,17,14
2019-11-29,Mississippi State,Ole Miss,21,20
2019-11-29,Buffalo,Bowling Green,49,7
2019-11-29,Eastern Michigan,Kent State,26,34
2019-11-29,Virginia,Virginia Tech,39,30
2019-11-29,Ball State,Miami (OH),41,27
2019-11-29,Texas,Texas Tech,49,24
2019-11-29,Central Michigan,Toledo,49,7
2019-11-29,Arkansas,Missouri,14,24
2019-11-29,Nebraska,Iowa,24,27
2019-11-29,Memphis,Cincinnati,34,24
2019-11-29,Colorado State,Boise State,24,31
2019-11-29,Washington,Washington State,31,13
2019-11-29,TCU,West Virginia,17,20
2019-11-29,South Alabama,Arkansas State,34,30
2019-11-29,Troy,App State,13,48
2019-11-30,UCF,South Florida,34,7
2019-11-30,Georgia Tech,Georgia,7,52
2019-11-30,East Carolina,Tulsa,24,49
2019-11-30,Kentucky,Louisville,45,13
2019-11-30,Purdue,Indiana,41,44
2019-11-30,Coastal Carolina,Texas State,24,21
2019-11-30,South Carolina,Clemson,3,38
2019-11-30,Illinois,Northwestern,10,29
2019-11-30,Marshall,Florida International,30,27
2019-11-30,Michigan,Ohio State,27,56
2019-11-30,Syracuse,Wake Forest,39,30
2019-11-30,Western Kentucky,Middle Tennessee,31,26
2019-11-30,Liberty,New Mexico State,49,28
2019-11-30,Old Dominion,Charlotte,22,38
2019-11-30,Air Force,Wyoming,20,6
2019-11-30,UTEP,Rice,16,30
2019-11-30,Nevada,UNLV,30,33
2019-11-30,Duke,Miami,27,17
2019-11-30,Louisiana Tech,UTSA,41,27
2019-11-30,Florida Atlantic,Southern Miss,34,17
2019-11-30,Pittsburgh,Boston College,19,26
2019-11-30,Auburn,Alabama,48,45
2019-11-30,Kansas,Baylor,6,61
2019-11-30,Minnesota,Wisconsin,17,38
2019-11-30,Michigan State,Maryland,19,16
2019-11-30,Temple,UConn,49,17
2019-11-30,Penn State,Rutgers,27,6
2019-11-30,SMU,Tulane,37,20
2019-11-30,Stanford,Notre Dame,24,45
2019-11-30,Oregon,Oregon State,24,10
2019-11-30,New Mexico,Utah State,25,38
2019-11-30,North Texas,UAB,21,26
2019-11-30,Tennessee,Vanderbilt,28,10
2019-11-30,Georgia Southern,Georgia State,38,10
2019-12-01,Kansas State,Iowa State,27,17
2019-12-01,Houston,Navy,41,56
2019-12-01,LSU,Texas A&M,50,7
2019-12-01,NC State,North Carolina,10,41
2019-12-01,Florida,Florida State,40,17
2019-12-01,Utah,Colorado,45,15
2019-12-01,Louisiana,UL Monroe,31,30
2019-12-01,Oklahoma State,Oklahoma,16,34
2019-12-01,San Diego State,BYU,13,3
2019-12-01,Arizona State,Arizona,24,14
2019-12-01,San José State,Fresno State,17,16
2019-12-01,UCLA,California,18,28
2019-12-01,Hawai'i,Army,52,31
2019-12-07,Oregon,Utah,37,15
2019-12-07,Central Michigan,Miami (OH),21,26
2019-12-07,App State,Louisiana,45,38
2019-12-07,Oklahoma,Baylor,30,23
2019-12-07,Florida Atlantic,UAB,49,6
2019-12-07,Memphis,Cincinnati,29,24
2019-12-07,LSU,Georgia,37,10
2019-12-07,Boise State,Hawai'i,31,10
2019-12-08,Clemson,Virginia,62,17
2019-12-08,Wisconsin,Ohio State,21,34
2019-12-14,Navy,Army,31,7
2019-12-20,Charlotte,Buffalo,9,31
2019-12-21,Kent State,Utah State,51,41
2019-12-21,San Diego State,Central Michigan,48,11
2019-12-21,Georgia Southern,Liberty,16,23
2019-12-21,Florida Atlantic,SMU,52,28
2019-12-21,Arkansas State,Florida International,34,26
2019-12-22,Washington,Boise State,38,7
2019-12-22,UAB,App State,17,31
2019-12-23,Marshall,UCF,25,48
2019-12-25,BYU,Hawai'i,34,38
2019-12-26,Miami,Louisiana Tech,0,14
2019-12-27,Eastern Michigan,Pittsburgh,30,34
2019-12-27,Temple,North Carolina,13,55
2019-12-27,Wake Forest,Michigan State,21,27
2019-12-27,Texas A&M,Oklahoma State,24,21
2019-12-28,Iowa,USC,49,24
2019-12-28,Washington State,Air Force,21,31
2019-12-28,Iowa State,Notre Dame,9,33
2019-12-28,Penn State,Memphis,53,39
2019-12-28,LSU,Oklahoma,63,28
2019-12-29,Ohio State,Clemson,23,29
2019-12-30,Western Michigan,Western Kentucky,20,23
2019-12-30,Louisville,Mississippi State,38,28
2019-12-30,Illinois,California,20,35
2019-12-31,Virginia,Florida,28,36
2019-12-31,Kentucky,Virginia Tech,37,30
2019-12-31,Arizona State,Florida State,20,14
2019-12-31,Kansas State,Navy,17,20
2019-12-31,Georgia State,Wyoming,17,38
2020-01-01,Texas,Utah,38,10
2020-01-01,Auburn,Minnesota,24,31
2020-01-01,Alabama,Michigan,35,16
2020-01-01,Wisconsin,Oregon,27,28
2020-01-02,Baylor,Georgia,14,26
2020-01-02,Cincinnati,Boston College,38,6
2020-01-03,Tennessee,Indiana,23,22
2020-01-03,Nevada,Ohio,21,30
2020-01-04,Tulane,Southern Miss,30,13
2020-01-07,Miami (OH),Louisiana,17,27
2020-01-14,LSU,Clemson,42,25
