date,home_team,away_team,home_score,away_score
2021-11-06,New Mexico State,Utah State,13,35
2021-11-06,UCF,Tulane,14,10
2021-11-06,Florida State,NC State,14,28
2021-11-06,Georgia Southern,Coastal Carolina,8,28
2021-11-06,Florida Atlantic,Marshall,13,28
2021-11-06,Colorado,Oregon State,37,34
2021-11-06,Alabama,LSU,20,14
2021-11-06,New Mexico,UNLV,17,31
2021-11-06,Northwestern,Iowa,12,17
2021-11-06,Florida International,Old Dominion,24,47
2021-11-06,Fresno State,Boise State,14,40
2021-11-06,Kentucky,Tennessee,42,45
2021-11-06,Louisville,Clemson,24,30
2021-11-06,South Florida,Houston,42,54
2021-11-06,Washington,Oregon,16,26
2021-11-06,Michigan,Indiana,29,7
2021-11-06,Iowa State,Texas,30,7
2021-11-06,South Carolina,Florida,40,17
2021-11-07,Nevada,San José State,27,24
2021-11-07,UTEP,UTSA,23,44
2021-11-07,Arizona State,USC,31,16
2021-11-07,Hawai'i,San Diego State,10,17
2021-11-10,Western Michigan,Akron,45,40
2021-11-10,Miami (OH),Buffalo,45,18
2021-11-10,Eastern Michigan,Ohio,26,34
2021-11-11,Bowling Green,Toledo,17,49
2021-11-11,Northern Illinois,Ball State,30,29
2021-11-11,Central Michigan,Kent State,54,30
2021-11-12,Pittsburgh,North Carolina,30,23
2021-11-12,South Florida,Cincinnati,28,45
2021-11-13,Boise State,Wyoming,23,13
2021-11-13,Baylor,Oklahoma,27,14
2021-11-13,Alabama,New Mexico State,59,3
2021-11-13,Auburn,Mississippi State,34,43
2021-11-13,Army,Bucknell,63,10
2021-11-13,Florida,Samford,70,52
2021-11-13,Massachusetts,Maine,10,35
2021-11-13,Penn State,Michigan,17,21
2021-11-13,Wisconsin,Northwestern,35,7
2021-11-13,Indiana,Rutgers,3,38
2021-11-13,Kansas State,West Virginia,34,17
2021-11-13,Temple,Houston,8,37
2021-11-13,Memphis,East Carolina,29,30
2021-11-13,SMU,UCF,55,28
2021-11-13,Louisville,Syracuse,41,3
2021-11-13,Clemson,UConn,44,7
2021-11-13,Rice,Western Kentucky,21,42
2021-11-13,Coastal Carolina,Georgia State,40,42
2021-11-13,Arizona,Utah,29,38
2021-11-13,App State,South Alabama,31,7
2021-11-13,Texas State,Georgia Southern,30,38
2021-11-13,Virginia Tech,Duke,48,17
2021-11-13,Florida State,Miami,31,28
2021-11-13,Troy,Louisiana,21,35
2021-11-13,UTSA,Southern Miss,27,17
2021-11-13,Old Dominion,Florida Atlantic,30,16
2021-11-13,Marshall,UAB,14,21
2021-11-13,Texas Tech,Iowa State,41,38
2021-11-13,Iowa,Minnesota,27,22
2021-11-13,Middle Tennessee,Florida International,50,10
2021-11-13,Georgia Tech,Boston College,30,41
2021-11-13,Ohio State,Purdue,59,31
2021-11-13,Tennessee,Georgia,17,41
2021-11-13,Louisiana Tech,Charlotte,42,32
2021-11-13,Michigan State,Maryland,40,21
2021-11-13,Tulane,Tulsa,13,20
2021-11-13,Missouri,South Carolina,31,28
2021-11-13,UNLV,Hawai'i,27,13
2021-11-13,North Texas,UTEP,20,17
2021-11-13,UL Monroe,Arkansas State,24,27
2021-11-13,Oregon State,Stanford,35,14
2021-11-14,Washington,Arizona State,30,35
2021-11-14,Fresno State,New Mexico,34,7
2021-11-14,Ole Miss,Texas A&M,29,19
2021-11-14,Colorado State,Air Force,21,35
2021-11-14,Vanderbilt,Kentucky,17,34
2021-11-14,Virginia,Notre Dame,3,28
2021-11-14,Wake Forest,NC State,45,42
2021-11-14,Texas,Kansas,56,57
2021-11-14,LSU,Arkansas,13,16
2021-11-14,Oklahoma State,TCU,63,17
2021-11-14,UCLA,Colorado,44,20
2021-11-14,San José State,Utah State,17,48
2021-11-14,San Diego State,Nevada,23,21
2021-11-14,Oregon,Washington State,38,24
2021-11-17,Ohio,Toledo,23,35
2021-11-17,Eastern Michigan,Western Michigan,22,21
2021-11-17,Miami (OH),Bowling Green,34,7
2021-11-18,Buffalo,Northern Illinois,27,33
2021-11-18,Ball State,Central Michigan,17,37
2021-11-19,Duke,Louisville,22,62
2021-11-20,Louisiana Tech,Southern Miss,19,35
2021-11-20,Houston,Memphis,31,13
2021-11-20,Washington State,Arizona,44,18
2021-11-20,Nevada,Air Force,39,41
2021-11-20,UNLV,San Diego State,20,28
2021-11-20,Clemson,Wake Forest,48,27
2021-11-20,Army,Massachusetts,33,17
2021-11-20,Western Kentucky,Florida Atlantic,52,17
2021-11-20,Northwestern,Purdue,14,32
2021-11-20,Penn State,Rutgers,28,0
2021-11-20,Kentucky,New Mexico State,56,16
2021-11-20,Ohio State,Michigan State,56,7
2021-11-20,Boston College,Florida State,23,26
2021-11-20,North Carolina,Wofford,34,14
2021-11-20,Oklahoma,Iowa State,28,21
2021-11-20,Tulane,South Florida,45,14
2021-11-20,West Virginia,Texas,31,23
2021-11-20,Mississippi State,Tennessee State,55,10
2021-11-20,Georgia,Charleston Southern,56,7
2021-11-20,Texas A&M,Prairie View A&M,52,3
2021-11-20,Akron,Kent State,0,38
2021-11-20,Coastal Carolina,Texas State,35,21
2021-11-20,Georgia State,Arkansas State,28,20
2021-11-20,Iowa,Illinois,33,23
2021-11-20,Notre Dame,Georgia Tech,55,0
2021-11-20,Colorado,Washington,20,17
2021-11-20,Indiana,Minnesota,14,35
2021-11-20,UTSA,UAB,34,31
2021-11-20,Maryland,Michigan,18,59
2021-11-20,Pittsburgh,Virginia,48,38
2021-11-20,Middle Tennessee,Old Dominion,17,24
2021-11-20,Cincinnati,SMU,48,14
2021-11-20,Alabama,Arkansas,42,35
2021-11-20,Wisconsin,Nebraska,35,28
2021-11-20,Charlotte,Marshall,28,49
2021-11-20,Navy,East Carolina,35,38
2021-11-20,Troy,App State,7,45
2021-11-20,Georgia Southern,BYU,17,34
2021-11-20,TCU,Kansas,31,28
2021-11-20,USC,UCLA,33,62
2021-11-20,NC State,Syracuse,41,17
2021-11-20,Missouri,Florida,24,23
2021-11-20,Tulsa,Temple,44,10
2021-11-20,UTEP,Rice,38,28
2021-11-20,UCF,UConn,49,17
2021-11-20,Liberty,Louisiana,14,42
2021-11-20,Kansas State,Baylor,10,20
2021-11-21,South Carolina,Auburn,21,17
2021-11-21,Florida International,North Texas,7,49
2021-11-21,Stanford,California,11,41
2021-11-21,Tennessee,South Alabama,60,14
2021-11-21,Miami,Virginia Tech,38,26
2021-11-21,Utah,Oregon,38,7
2021-11-21,Ole Miss,Vanderbilt,31,17
2021-11-21,Utah State,Wyoming,17,44
2021-11-21,Texas Tech,Oklahoma State,0,23
2021-11-21,Boise State,New Mexico,37,0
2021-11-21,LSU,UL Monroe,27,14
2021-11-21,Oregon State,Arizona State,24,10
2021-11-21,Hawai'i,Colorado State,50,45
2021-11-24,Ball State,Buffalo,20,3
2021-11-24,Northern Illinois,Western Michigan,21,42
2021-11-25,San José State,Fresno State,9,40
2021-11-26,Mississippi State,Ole Miss,21,31
2021-11-26,Central Michigan,Eastern Michigan,31,10
2021-11-26,Texas,Kansas State,22,17
2021-11-26,San Diego State,Boise State,27,16
2021-11-26,Bowling Green,Ohio,21,10
2021-11-26,New Mexico,Utah State,10,35
2021-11-26,Nebraska,Iowa,21,28
2021-11-26,UAB,UTEP,42,25
2021-11-26,Air Force,UNLV,48,14
2021-11-26,Arkansas,Missouri,34,17
2021-11-26,South Alabama,Coastal Carolina,21,27
2021-11-26,East Carolina,Cincinnati,13,35
2021-11-26,UCF,South Florida,17,13
2021-11-26,Utah,Colorado,28,13
2021-11-26,Iowa State,TCU,48,14
2021-11-27,NC State,North Carolina,34,30
2021-11-27,Washington,Washington State,13,40
2021-11-27,Rutgers,Maryland,16,40
2021-11-27,Baylor,Texas Tech,27,24
2021-11-27,Toledo,Akron,49,14
2021-11-27,Liberty,Army,16,31
2021-11-27,Kent State,Miami (OH),48,47
2021-11-27,Temple,Navy,14,38
2021-11-27,Michigan,Ohio State,42,27
2021-11-27,Boston College,Wake Forest,10,41
2021-11-27,UConn,Houston,17,45
2021-11-27,Florida,Florida State,24,21
2021-11-27,Georgia Tech,Georgia,0,45
2021-11-27,Duke,Miami,10,47
2021-11-27,Rice,Louisiana Tech,35,31
2021-11-27,Old Dominion,Charlotte,56,34
2021-11-27,Georgia State,Troy,37,10
2021-11-27,Arkansas State,Texas State,22,24
2021-11-27,North Texas,UTSA,45,23
2021-11-27,App State,Georgia Southern,27,3
2021-11-27,New Mexico State,Massachusetts,44,27
2021-11-27,Wyoming,Hawai'i,14,38
2021-11-27,Southern Miss,Florida International,37,17
2021-11-27,Michigan State,Penn State,30,27
2021-11-27,Marshall,Western Kentucky,21,53
2021-11-27,Purdue,Indiana,44,7
2021-11-27,Oregon,Oregon State,38,29
2021-11-27,Illinois,Northwestern,47,14
2021-11-27,Auburn,Alabama,22,24
2021-11-27,Virginia,Virginia Tech,24,29
2021-11-27,Tennessee,Vanderbilt,45,21
2021-11-27,Louisiana,UL Monroe,21,16
2021-11-27,SMU,Tulsa,31,34
2021-11-27,Arizona State,Arizona,38,15
2021-11-27,Minnesota,Wisconsin,23,13
2021-11-28,Florida Atlantic,Middle Tennessee,17,27
2021-11-28,LSU,Texas A&M,27,24
2021-11-28,Kansas,West Virginia,28,34
2021-11-28,Memphis,Tulane,33,28
2021-11-28,Oklahoma State,Oklahoma,37,33
2021-11-28,Syracuse,Pittsburgh,14,31
2021-11-28,South Carolina,Clemson,0,30
2021-11-28,Louisville,Kentucky,21,52
2021-11-28,Stanford,Notre Dame,14,45
2021-11-28,Colorado State,Nevada,10,52
2021-11-28,UCLA,California,42,14
2021-11-28,USC,BYU,31,35
2021-12-04,UTSA,Western Kentucky,49,41
2021-12-04,Utah,Oregon,38,10
2021-12-04,Oklahoma State,Baylor,16,21
2021-12-04,Northern Illinois,Kent State,41,23
2021-12-04,San Diego State,Utah State,13,46
2021-12-04,Louisiana,App State,24,16
2021-12-04,Alabama,Georgia,41,24
2021-12-04,Cincinnati,Houston,35,20
2021-12-05,Iowa,Michigan,3,42
2021-12-05,Wake Forest,Pittsburgh,21,45
2021-12-05,California,USC,24,14
2021-12-11,Army,Navy,13,17
2021-12-17,Toledo,Middle Tennessee,24,31
2021-12-17,Coastal Carolina,Northern Illinois,47,41
2021-12-18,App State,Western Kentucky,38,59
2021-12-18,Fresno State,UTEP,31,24
2021-12-18,BYU,UAB,28,31
2021-12-18,Liberty,Eastern Michigan,56,20
2021-12-19,Oregon State,Utah State,13,24
2021-12-19,Marshall,Louisiana,21,36
2021-12-20,Tulsa,Old Dominion,30,17
2021-12-21,Wyoming,Kent State,52,38
2021-12-22,San Diego State,UTSA,38,24
2021-12-23,Army,Missouri,24,22
2021-12-23,Miami (OH),North Texas,27,14
2021-12-24,Florida,UCF,17,29
2021-12-25,Ball State,Georgia State,20,51
2021-12-27,Nevada,Western Michigan,24,52
2021-12-28,Auburn,Houston,13,17
2021-12-28,Louisville,Air Force,28,31
2021-12-28,Texas Tech,Mississippi State,34,7
2021-12-29,Minnesota,West Virginia,18,6
2021-12-29,Virginia Tech,Maryland,10,54
2021-12-29,Iowa State,Clemson,13,20
2021-12-30,Oklahoma,Oregon,47,32
2021-12-30,South Carolina,North Carolina,38,21
2021-12-30,Purdue,Tennessee,48,45
2021-12-31,Michigan State,Pittsburgh,31,21
2021-12-31,Arizona State,Wisconsin,13,20
2021-12-31,Rutgers,Wake Forest,10,38
2021-12-31,Central Michigan,Washington State,24,21
2021-12-31,Alabama,Cincinnati,27,6
2022-01-01,Michigan,Georgia,11,34
2022-01-01,Arkansas,Penn State,24,10
2022-01-01,Kentucky,Iowa,20,17
2022-01-01,Notre Dame,Oklahoma State,35,37
2022-01-01,Ohio State,Utah,48,45
2022-01-02,Ole Miss,Baylor,7,21
2022-01-05,Kansas State,LSU,42,20
2022-01-11,Alabama,Georgia,18,33
