date,home_team,away_team,home_score,away_score
2017-11-05,Miami,Virginia Tech,28,10
2017-11-05,Alabama,LSU,24,10
2017-11-05,Michigan,Minnesota,33,10
2017-11-05,Arizona State,Colorado,41,30
2017-11-05,Washington,Oregon,38,3
2017-11-05,San José State,San Diego State,7,52
2017-11-05,Fresno State,BYU,20,13
2017-11-05,USC,Arizona,49,35
2017-11-08,Miami (OH),Akron,24,14
2017-11-08,Buffalo,Bowling Green,38,28
2017-11-09,Western Michigan,Kent State,48,20
2017-11-09,Ohio,Toledo,38,10
2017-11-09,Central Michigan,Eastern Michigan,42,30
2017-11-10,Northern Illinois,Ball State,63,17
2017-11-10,Pittsburgh,North Carolina,31,34
2017-11-10,App State,Georgia Southern,27,6
2017-11-11,Cincinnati,Temple,24,35
2017-11-11,UNLV,BYU,21,31
2017-11-11,Stanford,Washington,30,22
2017-11-11,Army,Duke,21,16
2017-11-11,Penn State,Rutgers,35,6
2017-11-11,South Carolina,Florida,28,20
2017-11-11,Ole Miss,Louisiana,50,22
2017-11-11,Minnesota,Nebraska,54,21
2017-11-11,Boston College,NC State,14,17
2017-11-11,Baylor,Texas Tech,24,38
2017-11-11,Iowa State,Oklahoma State,42,49
2017-11-11,LSU,Arkansas,33,10
2017-11-11,Illinois,Indiana,14,24
2017-11-11,UCF,UConn,49,24
2017-11-11,Ohio State,Michigan State,48,3
2017-11-11,Georgia Tech,Virginia Tech,28,22
2017-11-11,Charlotte,Middle Tennessee,21,35
2017-11-11,Syracuse,Wake Forest,43,64
2017-11-11,Auburn,Georgia,40,17
2017-11-11,Clemson,Florida State,31,14
2017-11-11,Wisconsin,Iowa,38,14
2017-11-11,Louisville,Virginia,38,21
2017-11-11,Maryland,Michigan,10,35
2017-11-11,Kansas State,West Virginia,23,28
2017-11-11,Navy,SMU,43,40
2017-11-11,Rice,Southern Miss,34,43
2017-11-11,Louisiana Tech,Florida Atlantic,23,48
2017-11-11,Colorado,USC,24,38
2017-11-11,Texas State,Georgia State,30,33
2017-11-11,Massachusetts,Maine,44,31
2017-11-11,Vanderbilt,Kentucky,21,44
2017-11-11,Nevada,San José State,59,14
2017-11-11,Coastal Carolina,Troy,17,42
2017-11-11,South Alabama,Arkansas State,24,19
2017-11-11,North Texas,UTEP,45,10
2017-11-11,Utah,Washington State,25,33
2017-11-11,Texas,Kansas,42,27
2017-11-11,Marshall,Western Kentucky,30,23
2017-11-12,East Carolina,Tulane,24,31
2017-11-12,Northwestern,Purdue,23,13
2017-11-12,Florida International,Old Dominion,30,37
2017-11-12,UTSA,UAB,19,24
2017-11-12,Mississippi State,Alabama,24,31
2017-11-12,Texas A&M,New Mexico,55,14
2017-11-12,Missouri,Tennessee,50,17
2017-11-12,Miami,Notre Dame,41,8
2017-11-12,Oklahoma,TCU,38,20
2017-11-12,UCLA,Arizona State,44,37
2017-11-12,Arizona,Oregon State,49,28
2017-11-12,Air Force,Wyoming,14,28
2017-11-12,Colorado State,Boise State,52,59
2017-11-12,Hawai'i,Fresno State,21,31
2017-11-15,Kent State,Central Michigan,23,42
2017-11-15,Akron,Ohio,37,34
2017-11-16,Northern Illinois,Western Michigan,35,31
2017-11-16,Miami (OH),Eastern Michigan,24,27
2017-11-16,Bowling Green,Toledo,37,66
2017-11-17,Ball State,Buffalo,24,40
2017-11-17,South Florida,Tulsa,27,20
2017-11-18,Western Kentucky,Middle Tennessee,41,38
2017-11-18,New Mexico,UNLV,35,38
2017-11-18,Auburn,UL Monroe,42,14
2017-11-18,Indiana,Rutgers,41,0
2017-11-18,West Virginia,Texas,14,28
2017-11-18,Northwestern,Minnesota,39,0
2017-11-18,Arkansas,Mississippi State,21,28
2017-11-18,Texas Tech,TCU,3,27
2017-11-18,Memphis,SMU,66,45
2017-11-18,East Carolina,Cincinnati,48,20
2017-11-18,Wisconsin,Michigan,24,10
2017-11-18,Florida State,Delaware State,77,6
2017-11-18,Temple,UCF,19,45
2017-11-18,Alabama,Mercer,56,0
2017-11-18,Miami,Virginia,44,28
2017-11-18,Clemson,The Citadel,61,3
2017-11-18,Virginia Tech,Pittsburgh,20,14
2017-11-18,Old Dominion,Rice,24,21
2017-11-18,Wyoming,Fresno State,7,13
2017-11-18,Baylor,Iowa State,13,23
2017-11-18,BYU,Massachusetts,10,16
2017-11-18,Georgia Southern,South Alabama,52,0
2017-11-18,Arkansas State,Texas State,30,12
2017-11-18,Oregon State,Arizona State,24,40
2017-11-18,Utah State,Hawai'i,38,0
2017-11-18,UTEP,Louisiana Tech,21,42
2017-11-18,Southern Miss,Charlotte,66,21
2017-11-18,North Carolina,Western Carolina,65,10
2017-11-18,Ohio State,Illinois,52,14
2017-11-18,Notre Dame,Navy,24,17
2017-11-18,Kansas,Oklahoma,3,41
2017-11-18,Georgia,Kentucky,42,13
2017-11-18,Oklahoma State,Kansas State,40,45
2017-11-18,Colorado State,San José State,42,14
2017-11-18,Iowa,Purdue,15,24
2017-11-18,Louisville,Syracuse,56,10
2017-11-18,Duke,Georgia Tech,43,20
2017-11-18,Tulane,Houston,20,17
2017-11-18,Florida,UAB,36,7
2017-11-18,Michigan State,Maryland,17,7
2017-11-18,South Carolina,Wofford,31,10
2017-11-18,Penn State,Nebraska,56,44
2017-11-18,Louisiana,New Mexico State,47,34
2017-11-18,Idaho,Coastal Carolina,7,13
2017-11-18,North Texas,Army,52,49
2017-11-19,Oregon,Arizona,48,28
2017-11-19,Ole Miss,Texas A&M,24,31
2017-11-19,Tennessee,LSU,10,30
2017-11-19,Florida Atlantic,Florida International,52,24
2017-11-19,UConn,Boston College,16,39
2017-11-19,UTSA,Marshall,9,7
2017-11-19,Wake Forest,NC State,30,24
2017-11-19,USC,UCLA,28,23
2017-11-19,Vanderbilt,Missouri,17,45
2017-11-19,Stanford,California,17,14
2017-11-19,Boise State,Air Force,44,19
2017-11-19,San Diego State,Nevada,42,23
2017-11-19,Washington,Utah,33,30
2017-11-22,Akron,Kent State,24,14
2017-11-22,Ball State,Miami (OH),7,28
2017-11-22,Eastern Michigan,Bowling Green,34,31
2017-11-24,Mississippi State,Ole Miss,28,31
2017-11-24,Toledo,Western Michigan,37,10
2017-11-24,Houston,Navy,24,14
2017-11-24,TCU,Baylor,45,22
2017-11-24,Central Michigan,Northern Illinois,31,24
2017-11-24,Pittsburgh,Miami,24,14
2017-11-24,Buffalo,Ohio,31,24
2017-11-24,Arkansas,Missouri,45,48
2017-11-24,UCF,South Florida,49,42
2017-11-24,San Diego State,New Mexico,35,10
2017-11-24,Troy,Texas State,62,9
2017-11-24,Nebraska,Iowa,14,56
2017-11-25,Florida International,Western Kentucky,41,17
2017-11-25,Texas,Texas Tech,23,27
2017-11-25,Virginia,Virginia Tech,0,10
2017-11-25,UCLA,California,30,27
2017-11-25,Georgia Tech,Georgia,7,38
2017-11-25,Michigan,Ohio State,20,31
2017-11-25,Oklahoma State,Kansas,58,17
2017-11-25,SMU,Tulane,41,38
2017-11-25,Memphis,East Carolina,70,13
2017-11-25,Florida,Florida State,22,38
2017-11-25,Kentucky,Louisville,17,44
2017-11-25,Purdue,Indiana,31,24
2017-11-25,Cincinnati,UConn,22,21
2017-11-25,Syracuse,Boston College,14,42
2017-11-25,Wake Forest,Duke,23,31
2017-11-25,UAB,UTEP,28,7
2017-11-25,Rice,North Texas,14,30
2017-11-25,Georgia State,App State,10,31
2017-11-25,Charlotte,Florida Atlantic,12,31
2017-11-25,Marshall,Southern Miss,27,28
2017-11-25,Nevada,UNLV,23,16
2017-11-25,UL Monroe,Arkansas State,50,67
2017-11-25,Middle Tennessee,Old Dominion,41,10
2017-11-25,Kansas State,Iowa State,20,19
2017-11-25,Auburn,Alabama,26,14
2017-11-25,Minnesota,Wisconsin,0,31
2017-11-25,Maryland,Penn State,3,66
2017-11-25,Fresno State,Boise State,28,17
2017-11-25,NC State,North Carolina,33,21
2017-11-25,Oklahoma,West Virginia,59,31
2017-11-25,Rutgers,Michigan State,7,40
2017-11-25,Tulsa,Temple,22,43
2017-11-25,Tennessee,Vanderbilt,24,42
2017-11-25,Illinois,Northwestern,7,42
2017-11-25,New Mexico State,Idaho,17,10
2017-11-25,Arizona State,Arizona,42,30
2017-11-25,San José State,Wyoming,20,17
2017-11-25,Louisiana,Georgia Southern,24,34
2017-11-26,Oregon,Oregon State,69,10
2017-11-26,Louisiana Tech,UTSA,20,6
2017-11-26,LSU,Texas A&M,45,21
2017-11-26,South Carolina,Clemson,10,34
2017-11-26,Washington,Washington State,41,14
2017-11-26,Stanford,Notre Dame,38,20
2017-11-26,Hawai'i,BYU,20,30
2017-11-26,Utah,Colorado,34,13
2017-11-26,Air Force,Utah State,38,35
2017-12-02,USC,Stanford,31,28
2017-12-02,Florida International,Massachusetts,63,45
2017-12-02,Florida Atlantic,North Texas,41,17
2017-12-02,Toledo,Akron,45,28
2017-12-02,UCF,Memphis,62,55
2017-12-02,Florida State,UL Monroe,42,10
2017-12-02,Oklahoma,TCU,41,17
2017-12-02,Coastal Carolina,Georgia Southern,28,17
2017-12-02,Georgia State,Idaho,10,24
2017-12-02,App State,Louisiana,63,14
2017-12-02,Auburn,Georgia,7,28
2017-12-02,New Mexico State,South Alabama,22,17
2017-12-03,Arkansas State,Troy,25,32
2017-12-03,Boise State,Fresno State,17,14
2017-12-03,Clemson,Miami,38,3
2017-12-03,Wisconsin,Ohio State,21,27
2017-12-09,Navy,Army,13,14
2017-12-16,North Texas,Troy,30,50
2017-12-16,Georgia State,Western Kentucky,27,17
2017-12-16,Oregon,Boise State,28,38
2017-12-16,Colorado State,Marshall,28,31
2017-12-17,Arkansas State,Middle Tennessee,30,35
2017-12-20,Florida Atlantic,Akron,50,3
2017-12-21,SMU,Louisiana Tech,10,51
2017-12-22,Florida International,Temple,3,28
2017-12-22,Ohio,UAB,41,6
2017-12-22,Wyoming,Central Michigan,37,14
2017-12-23,South Florida,Texas Tech,38,34
2017-12-23,Army,San Diego State,42,35
2017-12-24,Toledo,App State,0,34
2017-12-25,Houston,Fresno State,27,33
2017-12-26,West Virginia,Utah,14,30
2017-12-26,Northern Illinois,Duke,14,36
2017-12-27,UCLA,Kansas State,17,35
2017-12-27,Florida State,Southern Miss,42,13
2017-12-27,Boston College,Iowa,20,27
2017-12-28,Purdue,Arizona,38,35
2017-12-28,Missouri,Texas,16,33
2017-12-28,Navy,Virginia,49,7
2017-12-28,Oklahoma State,Virginia Tech,30,21
2017-12-29,Michigan State,Washington State,42,17
2017-12-29,TCU,Stanford,39,37
2017-12-29,Texas A&M,Wake Forest,52,55
2017-12-29,Arizona State,NC State,31,52
2017-12-29,Northwestern,Kentucky,24,23
2017-12-29,Utah State,New Mexico State,20,26
2017-12-30,Ohio State,USC,24,7
2017-12-30,Mississippi State,Louisville,31,27
2017-12-30,Memphis,Iowa State,20,21
2017-12-30,Penn State,Washington,35,28
2017-12-31,Miami,Wisconsin,24,34
2018-01-01,South Carolina,Michigan,26,19
2018-01-01,Auburn,UCF,27,34
2018-01-01,LSU,Notre Dame,17,21
2018-01-01,Oklahoma,Georgia,48,54
2018-01-02,Clemson,Alabama,6,24
2018-01-09,Georgia,Alabama,23,26
