date,home_team,away_team,home_score,away_score
2014-11-08,Texas State,Georgia Southern,25,28
2014-11-08,Oregon State,Washington State,32,39
2014-11-08,Mississippi State,UT Martin,45,16
2014-11-08,Western Kentucky,UTEP,35,27
2014-11-08,UNLV,Air Force,21,48
2014-11-08,San Diego State,Idaho,35,21
2014-11-08,Florida State,Virginia,34,20
2014-11-09,Washington,UCLA,30,44
2014-11-09,New Mexico,Boise State,49,60
2014-11-09,North Texas,Florida Atlantic,31,10
2014-11-09,Colorado State,Hawai'i,49,22
2014-11-09,Southern Miss,Marshall,17,63
2014-11-09,Boston College,Louisville,19,38
2014-11-09,TCU,Kansas State,41,20
2014-11-09,Vanderbilt,Florida,10,34
2014-11-09,Michigan State,Ohio State,37,49
2014-11-09,New Mexico State,Louisiana,16,44
2014-11-09,LSU,Alabama,13,20
2014-11-09,Arizona,Colorado,38,20
2014-11-09,Utah,Oregon,27,51
2014-11-09,Fresno State,San José State,38,24
2014-11-12,Northern Illinois,Toledo,27,24
2014-11-12,Buffalo,Akron,55,24
2014-11-13,Bowling Green,Kent State,30,20
2014-11-13,Massachusetts,Ball State,24,10
2014-11-14,Cincinnati,East Carolina,54,46
2014-11-14,UTSA,Southern Miss,12,10
2014-11-14,USC,California,38,30
2014-11-15,UCF,Tulsa,31,7
2014-11-15,Georgia Tech,Clemson,28,6
2014-11-15,Penn State,Temple,30,13
2014-11-15,Illinois,Iowa,14,30
2014-11-15,Western Kentucky,Army,52,24
2014-11-15,Florida,South Carolina,20,23
2014-11-15,Duke,Virginia Tech,16,17
2014-11-15,Minnesota,Ohio State,24,31
2014-11-15,North Carolina,Pittsburgh,40,35
2014-11-15,Central Michigan,Miami (OH),34,27
2014-11-15,Air Force,Nevada,45,38
2014-11-15,Western Michigan,Eastern Michigan,51,7
2014-11-15,Marshall,Rice,41,14
2014-11-15,NC State,Wake Forest,42,13
2014-11-15,Arkansas State,App State,32,37
2014-11-15,Kansas,TCU,30,34
2014-11-15,Notre Dame,Northwestern,40,43
2014-11-15,Navy,Georgia Southern,52,19
2014-11-15,Tulane,Memphis,7,38
2014-11-15,Florida International,Middle Tennessee,38,28
2014-11-15,Arizona,Washington,27,26
2014-11-15,Alabama,Mississippi State,25,20
2014-11-15,Rutgers,Indiana,45,23
2014-11-15,Texas Tech,Oklahoma,30,42
2014-11-15,Wisconsin,Nebraska,59,24
2014-11-15,Tennessee,Kentucky,50,16
2014-11-15,Utah State,New Mexico,28,21
2014-11-15,San José State,Hawai'i,0,13
2014-11-15,Idaho,Troy,17,34
2014-11-15,Stanford,Utah,17,20
2014-11-16,BYU,UNLV,42,23
2014-11-16,UL Monroe,Louisiana,27,34
2014-11-16,Georgia,Auburn,34,7
2014-11-16,South Alabama,Texas State,24,20
2014-11-16,Texas A&M,Missouri,27,34
2014-11-16,Oklahoma State,Texas,7,28
2014-11-16,Miami,Florida State,26,30
2014-11-16,Arkansas,LSU,17,0
2014-11-16,Maryland,Michigan State,15,37
2014-11-16,SMU,South Florida,13,14
2014-11-16,UTEP,North Texas,35,17
2014-11-16,Boise State,San Diego State,38,29
2014-11-16,Oregon State,Arizona State,35,27
2014-11-19,Akron,Massachusetts,30,6
2014-11-19,Ohio,Northern Illinois,14,21
2014-11-20,Toledo,Bowling Green,27,20
2014-11-21,West Virginia,Kansas State,20,26
2014-11-21,Duke,North Carolina,20,45
2014-11-21,Texas State,Arkansas State,45,27
2014-11-22,Rice,UTEP,31,13
2014-11-22,Utah State,San José State,41,7
2014-11-22,San Diego State,Air Force,30,14
2014-11-22,Georgia,Charleston Southern,55,9
2014-11-22,Florida,Eastern Kentucky,52,3
2014-11-22,South Carolina,South Alabama,37,12
2014-11-22,Ohio State,Indiana,42,27
2014-11-22,Western Kentucky,UTSA,45,7
2014-11-22,Houston,Tulsa,38,28
2014-11-22,Nebraska,Minnesota,24,28
2014-11-22,UCF,SMU,53,7
2014-11-22,Illinois,Penn State,16,14
2014-11-22,Purdue,Northwestern,14,38
2014-11-22,Army,Fordham,42,31
2014-11-22,UAB,Marshall,18,23
2014-11-22,Michigan State,Rutgers,45,3
2014-11-22,Wake Forest,Virginia Tech,6,3
2014-11-22,Old Dominion,Louisiana Tech,30,27
2014-11-22,Central Michigan,Western Michigan,20,32
2014-11-22,Arizona State,Washington State,52,31
2014-11-22,Colorado State,New Mexico,58,20
2014-11-22,Oklahoma,Kansas,44,7
2014-11-22,Louisiana,App State,16,35
2014-11-22,Ball State,Eastern Michigan,45,30
2014-11-22,BYU,Savannah St,64,0
2014-11-22,Clemson,Georgia State,28,0
2014-11-22,Florida State,Boston College,20,17
2014-11-22,Iowa,Wisconsin,24,26
2014-11-22,Notre Dame,Louisville,28,31
2014-11-22,Arkansas,Ole Miss,30,0
2014-11-22,Utah,Arizona,10,42
2014-11-22,Michigan,Maryland,16,23
2014-11-22,Iowa State,Texas Tech,31,34
2014-11-22,Pittsburgh,Syracuse,30,7
2014-11-22,East Carolina,Tulane,34,6
2014-11-22,North Texas,Florida International,17,14
2014-11-22,California,Stanford,17,38
2014-11-22,Alabama,Western Carolina,48,14
2014-11-22,New Mexico State,UL Monroe,17,30
2014-11-22,Memphis,South Florida,31,20
2014-11-22,Oregon,Colorado,44,10
2014-11-23,Auburn,Samford,31,7
2014-11-23,Middle Tennessee,Florida Atlantic,35,34
2014-11-23,Virginia,Miami,30,13
2014-11-23,Baylor,Oklahoma State,49,28
2014-11-23,Mississippi State,Vanderbilt,51,0
2014-11-23,Tennessee,Missouri,21,29
2014-11-23,UConn,Cincinnati,0,41
2014-11-23,UCLA,USC,38,20
2014-11-23,Wyoming,Boise State,14,63
2014-11-23,Nevada,Fresno State,20,40
2014-11-23,Washington,Oregon State,37,13
2014-11-23,Hawai'i,UNLV,37,35
2014-11-26,Miami (OH),Ohio,21,24
2014-11-28,Texas A&M,LSU,17,23
2014-11-28,Texas,TCU,10,48
2014-11-28,Western Michigan,Northern Illinois,21,31
2014-11-28,Iowa,Nebraska,34,37
2014-11-28,SMU,Houston,9,35
2014-11-28,South Florida,UCF,0,16
2014-11-28,Marshall,Western Kentucky,66,67
2014-11-28,Massachusetts,Buffalo,21,41
2014-11-28,Eastern Michigan,Toledo,16,52
2014-11-28,Bowling Green,Ball State,24,41
2014-11-28,Kent State,Akron,27,24
2014-11-28,Missouri,Arkansas,21,14
2014-11-28,South Alabama,Navy,40,42
2014-11-28,Air Force,Colorado State,27,24
2014-11-28,UCLA,Stanford,10,31
2014-11-28,Arizona,Arizona State,42,35
2014-11-29,Virginia Tech,Virginia,24,20
2014-11-29,Tulsa,East Carolina,32,49
2014-11-29,Georgia,Georgia Tech,24,30
2014-11-29,UTSA,North Texas,34,27
2014-11-29,Louisiana Tech,Rice,76,31
2014-11-29,Northwestern,Illinois,33,47
2014-11-29,Iowa State,West Virginia,24,37
2014-11-29,Louisville,Kentucky,44,40
2014-11-29,Clemson,South Carolina,35,17
2014-11-29,Indiana,Purdue,23,16
2014-11-29,Temple,Cincinnati,6,14
2014-11-29,Ohio State,Michigan,42,28
2014-11-29,Florida Atlantic,Old Dominion,28,31
2014-11-29,Troy,Louisiana,23,42
2014-11-29,North Carolina,NC State,7,35
2014-11-29,Boston College,Syracuse,28,7
2014-11-29,Colorado,Utah,34,38
2014-11-29,Georgia State,Texas State,31,54
2014-11-29,App State,Idaho,45,28
2014-11-29,Arkansas State,New Mexico State,68,35
2014-11-29,New Mexico,Wyoming,36,30
2014-11-29,San Diego State,San José State,38,7
2014-11-29,Southern Miss,UAB,24,45
2014-11-29,Ole Miss,Mississippi State,31,17
2014-11-29,Maryland,Rutgers,38,41
2014-11-29,USC,Notre Dame,49,14
2014-11-29,Texas Tech,Baylor,46,48
2014-11-29,Penn State,Michigan State,10,34
2014-11-29,Florida State,Florida,24,19
2014-11-29,Wisconsin,Minnesota,34,24
2014-11-29,Kansas State,Kansas,51,13
2014-11-29,Memphis,UConn,41,10
2014-11-29,Vanderbilt,Tennessee,17,24
2014-11-29,California,BYU,35,42
2014-11-29,Georgia Southern,UL Monroe,22,16
2014-11-30,Duke,Wake Forest,41,21
2014-11-30,Fresno State,Hawai'i,28,21
2014-11-30,Miami,Pittsburgh,23,35
2014-11-30,UTEP,Middle Tennessee,24,21
2014-11-30,Alabama,Auburn,55,44
2014-11-30,Oregon State,Oregon,19,47
2014-11-30,Boise State,Utah State,50,19
2014-11-30,Washington State,Washington,13,31
2014-11-30,UNLV,Nevada,27,49
2014-12-05,East Carolina,UCF,30,32
2014-12-06,Bowling Green,Northern Illinois,17,51
2014-12-06,Oregon,Arizona,51,13
2014-12-06,TCU,Iowa State,55,3
2014-12-06,Marshall,Louisiana Tech,26,23
2014-12-06,Cincinnati,Houston,38,31
2014-12-06,UConn,SMU,20,27
2014-12-06,Oklahoma,Oklahoma State,35,38
2014-12-06,Missouri,Alabama,13,42
2014-12-07,Tulane,Temple,3,10
2014-12-07,Baylor,Kansas State,38,27
2014-12-07,Georgia Tech,Florida State,35,37
2014-12-07,Ohio State,Wisconsin,59,0
2014-12-07,Boise State,Fresno State,28,14
2014-12-13,Army,Navy,10,17
2014-12-20,Louisiana,Nevada,16,3
2014-12-20,UTEP,Utah State,6,21
2014-12-20,Colorado State,Utah,10,45
2014-12-20,Air Force,Western Michigan,38,24
2014-12-21,Bowling Green,South Alabama,33,28
2014-12-22,Memphis,BYU,55,48
2014-12-23,Northern Illinois,Marshall,23,52
2014-12-24,San Diego State,Navy,16,17
2014-12-24,Western Kentucky,Central Michigan,49,48
2014-12-25,Rice,Fresno State,30,6
2014-12-26,Louisiana Tech,Illinois,35,18
2014-12-26,North Carolina,Rutgers,21,40
2014-12-27,UCF,NC State,27,34
2014-12-27,Virginia Tech,Cincinnati,33,17
2014-12-27,Duke,Arizona State,31,36
2014-12-27,South Carolina,Miami,24,21
2014-12-27,Penn State,Boston College,31,30
2014-12-28,USC,Nebraska,45,42
2014-12-29,West Virginia,Texas A&M,37,45
2014-12-29,Clemson,Oklahoma,40,6
2014-12-30,Texas,Arkansas,7,31
2014-12-30,LSU,Notre Dame,28,31
2014-12-30,Louisville,Georgia,14,37
2014-12-31,Stanford,Maryland,45,21
2014-12-31,TCU,Ole Miss,42,3
2014-12-31,Arizona,Boise State,30,38
2015-01-01,Georgia Tech,Mississippi State,49,34
2015-01-01,Wisconsin,Auburn,34,31
2015-01-01,Baylor,Michigan State,41,42
2015-01-01,Minnesota,Missouri,17,33
2015-01-01,Florida State,Oregon,20,59
2015-01-02,Ohio State,Alabama,42,35
2015-01-02,Pittsburgh,Houston,34,35
2015-01-02,Tennessee,Iowa,45,28
2015-01-02,UCLA,Kansas State,40,35
2015-01-03,Oklahoma State,Washington,30,22
2015-01-03,Florida,East Carolina,28,20
2015-01-05,Arkansas State,Toledo,44,63
2015-01-13,Ohio State,Oregon,42,20
